FeatureID,LIB_ID,COMP_ID,SUPER_PATHWAY,SUB_PATHWAY,TYPE,INCHIKEY,SMILES,CHEMICAL_NAME,CAS,CHEMSPIDER,HMDB,KEGG,PUBCHEM,PLATFORM
F100020272,209,62857,Xenobiotics,Food Component/Plant,NAMED,UMCDODPBPQMWQP-UHFFFAOYSA-N,COC1=C(OS(=O)(O)=O)C=CC(CCC(O)=O)=C1,dihydroferulic acid sulfate,,162994,HMDB0041724,,187489,Neg
F100020343,209,62850,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),NAMED,HXHZGHRLVRFQDR-HZJYTTRNSA-N,OC(CCC/C=C\C/C=C\CCCCC)=O,tetradecadienoate (14:2)*,39039-37-7,4471834,HMDB0000560,,5312409,Neg
F100020351,209,62852,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",NAMED,JDXMIYHOSFNZKO-UHFFFAOYSA-N,OC(C(C(C)C)NC(N)=O)=O,N-carbamoylvaline,26081-00-5,4324497,,,448879,Neg
F100020361,400,62853,Amino Acid,Urea cycle; Arginine and Proline Metabolism,NAMED,YCCMTCQQDULIFE-UHFFFAOYSA-N,NC1CCCNC1=O,3-amino-2-piperidone,1892-22-4,4371576,HMDB0000323,,5200225,Pos Early
F100020372,209,63583,Xenobiotics,Food Component/Plant,NAMED,DWLVFWDCSFTDOD-UHFFFAOYSA-N,OC(C(C1=CNC2=C1C=CC=C2)=O)=O,3-indoleglyoxylic acid,1477-49-2,66497,,,73863,Neg
F100020378,209,63357,Lipid,"Fatty Acid, Dicarboxylate",NAMED,LPIOYESQKJFWPQ-UHFFFAOYSA-N,OC(C(O)=O)CCCCCCCC(O)=O,2-hydroxysebacate,103963-71-9,113866,HMDB0000424,,128458,Neg
F100020407,209,64041,Xenobiotics,Food Component/Plant,NAMED,CGSFDOCYHBJLFW-WMLDXEAASA-N,O=C([C@@]1(CC2=CC(OS(=O)(O)=O)=CC=C2)[H])OC[C@@]1(CC3=CC(O)=CC=C3)[H],enterolactone sulfate,,,"HMDB0240506,HMDB0240505",,,Neg
F100020417,400,62862,Amino Acid,Lysine Metabolism,NAMED,XXEWFEBMSGLYBY-ZETCQYMHSA-N,OC([C@@H](N)CCCCN(C)C)=O,"N6,N6-dimethyllysine",2259-86-1,167778,HMDB0013287,C05545,193344,Pos Early
F100020480,209,62280,Cofactors and Vitamins,Tocopherol Metabolism,NAMED,XJAVOQFBEMHLBM-UHFFFAOYSA-N,O=S(OC1=C(C)C(C)=C2C(CCC(C)(CCC(O)=O)O2)=C1)(O)=O,gamma-CEHC sulfate,,,,,,Neg
F100020487,400,62309,Amino Acid,Polyamine Metabolism,NAMED,YGIAGXACEXFIDU-UHFFFAOYSA-N,O=C(C)NCCCNCCCC(O)=O,N-acetyl-isoputreanine,,,,,131802901,Pos Early
F100020536,209,63072,Xenobiotics,Benzoate Metabolism,NAMED,KHZCNGJFSKSSIJ-UHFFFAOYSA-N,OC1=CC=C(CC)C=C1OS(=O)(O)=O,4-ethylcatechol sulfate,,,,,,Neg
F100020545,400,63254,Amino Acid,Lysine Metabolism,NAMED,UNPVIYLDJYPILW-VIFPVBQESA-N,OC([C@@H](NC(C)=O)CCCCN(C)C)=O,"N2-acetyl,N6,N6-dimethyllysine",,,,,,Pos Early
F100020547,209,62311,Lipid,Pregnenolone Steroids,NAMED,NAZGRBPLFCORNW-VTBMCCKRSA-N,C[C@]12CC[C@H](OS(=O)(O)=O)C[C@]1([H])CC[C@]3([H])[C@]2([H])CC[C@@]4(C)[C@@]3([H])CC[C@]4([H])C(CO)=O,21-hydroxypregnanolone monosulfate (1),,,,,,Neg
F100020597,209,63605,Lipid,"Fatty Acid, Dihydroxy",NAMED,ALIMQMXFBHPNPR-FLIBITNWSA-N,OS(=O)(OC(C(CCCCCCCC(O)=O)O)C/C=C\CCCCC)=O,"9,10-DiHOME sulfate",,,,,,Neg
F100020674,209,62321,Lipid,Progestin Steroids,NAMED,LSQGWMYMIHQKSA-ZVPCKFNKSA-N,C[C@]12CC[C@H](OS(=O)(O)=O)C[C@]1([H])CC[C@]3([H])[C@]2([H])CC[C@@]4(C)[C@@]3([H])CC[C@]4([H])[C@@H](OS(O)(=O)=O)C,"5alpha-pregnan-3beta,20beta-diol disulfate*",,,,,,Neg
F100020715,209,62383,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),NAMED,FAFSAZIEJFMBBY-PDBXOOCHSA-N,O=C(CCCCCC/C=C\C/C=C\C/C=C\CC)O,heptadecatrienoate (17:3)*,,17220717,,C16344,16061034,Neg
F100020723,209,62396,Nucleotide,Dinucleotide,NAMED,UYSXBCQACJTYFS-XPWFQUROSA-N,O[C@@H]1[C@@H]([C@@H](CO)O[C@H]1N2C3=NC=NC(N([H])[H])=C3N=C2)OP(OC[C@H]([C@H]([C@H]4O)O)O[C@H]4N5C6=NC=NC(N([H])[H])=C6N=C5)(O)=O,(3'-5')-adenylyladenosine*,,85040,,,94231,Neg
F100020724,209,62760,Nucleotide,Dinucleotide,NAMED,LWBLDUTUVIXFJE-INFSMZHSSA-N,O[C@@H]1[C@@H]([C@@H](CO)O[C@H]1N2C3=NC=NC(N([H])[H])=C3N=C2)OP(OC[C@H]([C@H]([C@H]4O)O)O[C@H]4N5C(N([H])C(N([H])[H])=NC6=O)=C6N=C5)(O)=O,(3'-5')-adenylylguanosine*,,392294,,,135508729,Neg
F100020725,209,62761,Nucleotide,Dinucleotide,NAMED,PBWYGOYNGCCLAU-UHFFFAOYSA-N,OC1C(OP(OCC2OC(N3C=NC4=C3N=CN=C4N)C(O)C2O)(O)=O)C(CO)OC1N5C=NC6=C5N=C(N)NC6=O,(3'-5')-guanylyladenosine*,,,,,,Neg
F100020728,209,62399,Nucleotide,Dinucleotide,NAMED,VSIFECIDUDPNRC-UHFFFAOYSA-N,OC1C(OP(OCC2OC(N3C=CC(NC3=O)=O)C(O)C2O)(O)=O)C(CO)OC1N4C=CC(N)=NC4=O,(3'-5')-cytidylyluridine*,,,,,145459097,Neg
F100020769,209,62449,Lipid,Monoacylglycerol,NAMED,KRUXHXDPFZXFJX-FPLPWBNLSA-N,CCCCCC/C=C\CCCCCCCCC(OCC(O)CO)=O,1-heptadecenoylglycerol (17:1)*,,58191491,,,,Neg
F100020822,209,62524,Xenobiotics,Food Component/Plant,NAMED,WEPNMLSXEATIJK-UHFFFAOYSA-N,OC1=CC(CCC(O)=O)=CC=C1OS(O)(=O)=O,dihydrocaffeate sulfate (2),,,,,,Neg
F100020824,209,62527,Lipid,Secondary Bile Acid Metabolism,NAMED,AXDXVEYHEODSPN-HVATVPOCSA-N,[H][C@@]12[C@@]3(C)CC[C@@H](OS(=O)(O)=O)C[C@@]3([H])CC[C@@]1([H])[C@]4([H])CC[C@]([H])([C@H](C)CCC(O)=O)[C@@]4(C)CC2,lithocholic acid sulfate (2),,,,,,Neg
F100020837,209,63042,Xenobiotics,Drug - Topical Agents,NAMED,AKEUNCKRJATALU-UHFFFAOYSA-N,OC(C1=C(O)C=CC=C1O)=O,"2,6-dihydroxybenzoic acid",303-07-1,8974,HMDB0013676,,9338,Neg
F100020840,402,62746,Lipid,Endocannabinoid,NAMED,HBJXRRXWHSHZPU-PDBXOOCHSA-N,O=C(CCCCCCC/C=C\C/C=C\C/C=C\CC)N([H])CCO,linolenoyl ethanolamide,57086-93-8,4446569,HMDB0013624,,5283449,Pos Late
F100020842,400,62819,Amino Acid,Lysine Metabolism,NAMED,UYZSNVLEDLCWGU-UHFFFAOYSA-N,CN(C)CCCCC(O)=O,"N,N-dimethyl-5-aminovalerate",,,,,,Pos Early
F100020845,209,62785,Lipid,Secondary Bile Acid Metabolism,NAMED,GLVWZDCWCRWVFM-LBSADWJPSA-N,[H][C@@]12[C@@]3(C)CC[C@@H](OS(=O)(O)=O)C[C@@]3([H])C[C@H](O)[C@@]1([H])[C@]4([H])CC[C@]([H])([C@H](C)CCC(NCCS(=O)(O)=O)=O)[C@@]4(C)CC2,tauroursodeoxycholic acid sulfate (2),,,,,,Neg
F100020848,209,62793,Lipid,Corticosteroids,NAMED,UCVZOQFWMUAZJZ-GXBDJPPSSA-N,[H][C@@]12[C@@]3(C)CC[C@@H](OS(=O)(O)=O)C[C@@]3([H])CC[C@@]1([H])[C@]4([H])CC[C@](O)(C(CO)=O)[C@@]4(C)C[C@@H]2O,tetrahydrocortisol sulfate (1),,,,,,Neg
F100020849,209,62794,Lipid,Corticosteroids,NAMED,UCVZOQFWMUAZJZ-GXBDJPPSSA-N,[H][C@@]12[C@@]3(C)CC[C@@H](OS(=O)(O)=O)C[C@@]3([H])CC[C@@]1([H])[C@]4([H])CC[C@](O)(C(CO)=O)[C@@]4(C)C[C@@H]2O,tetrahydrocortisol sulfate (2),,,,,,Neg
F100020859,209,63118,Lipid,Secondary Bile Acid Metabolism,NAMED,CVNYHSDFZXHMMJ-VPUMZWJWSA-N,O=C1[C@@]([C@]([C@H](C)CCC(O)=O)([H])CC2)(C)[C@]2([H])[C@@]3([H])[C@@](C1)([H])[C@](CC[C@H]4O)(C)[C@](C4)([H])CC3,12-ketolithocholate,5130-29-0,2338365,HMDB0000328,,3080612,Neg
F100020860,209,63119,Lipid,Secondary Bile Acid Metabolism,NAMED,WMUMZOAFCDOTRW-OVEHVULHSA-N,O[C@@H]1[C@@]([C@]([C@H](C)CCC(O)=O)([H])CC2)(C)[C@]2([H])[C@@]3([H])[C@@](C1)([H])[C@](CCC4=O)(C)[C@](C4)([H])CC3,3-dehydrodeoxycholate,1/7/85,141233,HMDB0062742,,160738,Neg
F100020893,209,62805,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",NAMED,XMZBEAXQGSBWLG-NSCUHMNNSA-N,OC(C(O)=O)C(O)/C=C/SC,"2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*",,,HMDB0240388,,,Neg
F100020975,209,63227,Xenobiotics,Chemical,NAMED,GOXQGRHDLROYBT-UHFFFAOYSA-N,CC1=NC=CC=C1OS(=O)(O)=O,3-hydroxy-2-methylpyridine sulfate,,,,,,Neg
F100020992,209,62840,Peptide,Dipeptide,NAMED,PCMCCGUMENQJAT-UHFFFAOYSA-N,O=C1C(CC2=CC=C(OS(O)(=O)=O)C=C2)NC(C3N1CCC3)=O,cyclo(pro-sulfo-tyr)*,,,,,,Neg
F100020993,209,62841,Peptide,Dipeptide,NAMED,NAKUGCPAQTUSBE-DTWKUNHWSA-N,O=C1N[C@@H](CC2=CNC=N2)C(N3CCC[C@]13[H])=O,"cyclo(his-pro) (D,L)*",,,,,,Neg
F100021038,402,64094,Xenobiotics,Food Component/Plant,NAMED,YKGCBLWILMDSAV-UHFFFAOYSA-N,C/C(C)=C\Cc1c(OC(c2ccc(O)cc2)CC3=O)c3c(OC)cc1O,isoxanthohumol,70872-29-6,447736,HMDB34048,,513197,Pos Late
F100021052,400,64071,Amino Acid,Urea cycle; Arginine and Proline Metabolism,NAMED,LJNDQMBPIQGDNB-UHFFFAOYSA-N,O=C(O)C(NCC(O)=O)CCCNC(N)=N,carboxymethylarginine,18416-86-9,11545330,HMDB39111,,,Pos Early
F100021065,209,63048,Xenobiotics,Bacterial/Fungal,NAMED,IJKRDVKGCQRKBI-UHFFFAOYSA-N,CCCCCCC1CC1CCCCCCCCCC(O)=O,lactobacillic acid,503-06-0,9988,,,656761,Neg
F100021092,209,62887,Xenobiotics,Food Component/Plant,NAMED,WXAIESXRQLSDGI-UHFFFAOYSA-N,COC1=C(O)C=C2C(C(C(C3=CC=C(OS(O)(=O)=O)C=C3)=CO2)=O)=C1,glycitein sulfate (2),,,,,,Neg
F100021093,209,62890,Lipid,Secondary Bile Acid Metabolism,NAMED,IJHJZQKOSUFQCX-WZJRQFJBSA-N,[H][C@@](CCC(NCCS(O)(=O)=O)=O)([C@]1(CC[C@]2([C@@]3([C@@H](C[C@@]4(C[C@H](S(O)(=O)=O)CC[C@@]4([C@]3(C[C@H]([C@]12C)O)[H])C)[H])O)[H])[H])[H])C,taurochenodeoxycholic acid 3-sulfate,,24850141,HMDB0002486,,52931550,Neg
F100021102,400,62920,Peptide,Dipeptide,NAMED,NUWIAVSANIAUAA-UHFFFAOYSA-N,O=C1N2C(CC(O)C2)C(N3C1CCC3)=O,cyclo(pro-hydroxypro)*,,,,,,Pos Early
F100021194,400,63155,Xenobiotics,Food Component/Plant,NAMED,XYUPSBLFPTWJLC-UHFFFAOYSA-N,OC(C(C)N([H])CC(O)=O)=O,N-carboxymethylalanine,106327-05-3,2044984,,,440119,Pos Early
F100021198,400,63057,Lipid,Fatty Acid Metabolism (Acyl Glycine),NAMED,MNYZGNSHBPLAFN-UHFFFAOYSA-N,O=C(C1=CC=CC=N1)N([H])CC(O)=O,picolinoylglycine,5616-29-5,9963296,HMDB0059766,,11788622,Pos Early
F100021199,402,63060,Lipid,Sterol,NAMED,MKGZDUKUQPPHFM-LPJPOILFSA-N,O=C1CC[C@]2(C)[C@]3([H])[C@](CCC2=C1)([H])[C@@]4([H])[C@@](CC3)(C)[C@]([C@@H](/C=C/[C@@H](CC)C(C)C)C)([H])CC4,stigmastadienone,,4946289,,,249915307,Pos Late
F100021220,305,63678,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",NAMED,SBQWITJAJITAMM-UHFFFAOYSA-N,OC(CCC(NCCS(=O)(O)=O)=O)=O,succinoyltaurine,,20509456,,,,Polar
F100021223,209,63224,Lipid,Endocannabinoid,NAMED,ADFXUGRCALOSKU-UHFFFAOYSA-N,CCCCCC(NCCS(=O)(O)=O)=O,hexanoyltaurine,,1680723,,,2245940,Neg
F100021233,209,63226,Lipid,Endocannabinoid,NAMED,VWRPEMDBGHWXEQ-UHFFFAOYSA-N,O=C(CCCCCCCC(O)=O)NCCS(=O)(O)=O,azeloyltaurine,,,,,,Neg
F100021236,402,63037,Lipid,Sphingolipid Synthesis,NAMED,CQKNELOTFUSOTP-HMTIOLNVSA-N,OC[C@@](N)([H])[C@@](O)([H])[C@]([H])(O)CCC/C=C/CCCCCCCCC,dehydrophytosphingosine*,,26333231,HMDB0038057,,14757418,Pos Late
F100021237,402,63038,Lipid,Dihydroceramides,NAMED,IEZRNEGTKRQRFV-LFBNJJMOSA-N,[H][C@](NC(CCCCCCCCCCCCCCCCC)=O)(CO)[C@@](O)([H])[C@H](O)CCCCCCCCCCCCCC,N-stearoyl-phytosphingosine (t18:0/18:0)*,,8074300,,,9898642,Pos Late
F100021256,305,63342,Xenobiotics,Benzoate Metabolism,NAMED,ITPFIKQWNDGDLG-UHFFFAOYSA-N,Oc1cc(CCC(O)=O)cc(O)c1,"3,5-dihydroxyphenylpropionate",26539-01-5,141878,HMDB0125533,,161525,Polar
F100021261,400,63052,Peptide,Dipeptide Derivative,NAMED,JCCZCUUYYHWRGX-UHFFFAOYSA-N,NC(CC(C)C)C(N1C(C(O)=O)CC(O)C1)=O,leucylhydroxyproline*,,20170035,HMDB0028930,,20847829,Pos Early
F100021277,209,63160,Amino Acid,Tryptophan Metabolism,NAMED,CGRRUFNHHQCLDZ-UHFFFAOYSA-N,Oc1ccc(C(O)=O)nc1,5-hydroxypicolinic acid,15069-92-8,236246,,,268740,Neg
F100021372,305,63739,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",NAMED,ONFOSYPQQXJWGS-UHFFFAOYSA-N,CSCCC(O)C(O)=O,2-hydroxy-4-(methylthio)butanoic acid,583-91-5,,HMDB0037115,,11427,Polar
F100021376,209,63670,Lipid,Fatty Acid Metabolism (Acyl Glycine),NAMED,IEWHONSDBIATGX-UHFFFAOYSA-N,CCCCCCCCCCCCCCC(O)CC(NCC(O)=O)=O,3-hydroxymargaroylglycine,,8720739,,,10545348,Neg
F100021388,209,63858,Lipid,"Fatty Acid, Monohydroxy",NAMED,CWSNHZHHWHLJIM-UHFFFAOYSA-N,CCCCCCCCCCC(O)CC(O)=O,3-hydroxytridecanoate,32602-69-0,4472174,HMDB0061655,,5312749,Neg
F100021467,305,63264,Partially Characterized Molecules,Partially Characterized Molecules,NAMED,,,pentose acid*,,,HMDB0000892,C00803,7991,Polar
F100021469,209,63406,Amino Acid,Phenylalanine Metabolism,NAMED,POWFRKKVHBUFNI-UHFFFAOYSA-N,CCCC(NC(CC1=CC=CC=C1)C(O)=O)=O,N-butyryl-phenylalanine,,14753680,,,,Neg
F100021471,209,63412,Amino Acid,Phenylalanine Metabolism,NAMED,WJCPHVOETGDIKT-UHFFFAOYSA-N,CC(C(NC(CC1=CC=CC=C1)C(O)=O)=O)C,N-isobutyryl-phenylalanine,,9293144,,,11118012,Neg
F100021472,209,63855,Amino Acid,Phenylalanine Metabolism,NAMED,CWAGPBPLOYGROC-UHFFFAOYSA-N,OC(CCC(NC(CC1=CC=CC=C1)C(O)=O)=O)=O,N-succinyl-phenylalanine,,2384788,,,3131586,Neg
F100021474,209,63415,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",NAMED,QRHYCLBYHIKSTA-UHFFFAOYSA-N,CCCC(NC(CC(C)C)C(O)=O)=O,N-butyryl-leucine,,14028016,,,,Neg
F100021475,209,63416,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",NAMED,ANKPSSPTFFQSKS-UHFFFAOYSA-N,CCCC(NC(C(C)CC)C(O)=O)=O,N-butyryl-isoleucine,,16412598,,,,Neg
F100021478,400,64596,Amino Acid,Histidine Metabolism,NAMED,MXETUSMIYKMMAT-UHFFFAOYSA-N,CN1C=NC=C1CC(O)C(O)=O,1-methyl-5-imidazolelactate,2022510-60-5,65563369,,,,Pos Early
F100021503,400,63854,Amino Acid,Polyamine Metabolism,NAMED,YANFYYGANIYHGI-UHFFFAOYSA-N,O=C(N)NCCCCN,N-carbamoylputrescine,,488,HMDB0033458,C00436,502,Pos Early
F100021504,209,63856,Xenobiotics,Food Component/Plant,NAMED,QYBCBMVQSCJMSA-VOMDNODZSA-N,O=C(NCCCCNCCCNC(/C=C/C1=CC=C(O)C=C1)=O)/C=C/C2=CC=C(O)C=C2,"N1,N10-dicoumaroylspermidine",,27471687,HMDB0033469,,15270795,Neg
F100021650,209,63607,Lipid,Primary Bile Acid Metabolism,NAMED,WHMOBEGYTDWMIG-BSWAIDMHSA-N,O[C@H]1[C@]2([H])[C@@](CC[C@@]3(C)[C@@]2([H])CC[C@]3([H])[C@H](C)CCC(O)=O)([H])[C@@]4(C)CC[C@@H](OS(=O)(O)=O)C[C@@]4([H])C1,chenodeoxycholic acid sulfate (1),,,HMDB0002522,,21252308,Neg
F100021654,209,64505,Peptide,Polypeptide,NAMED,HCZXHQADHZIEJD-UHFFFAOYSA-N,O=C(NC(CC(C)C)C(NC(C)C(O)=O)=O)C(C)N,ala-leu-ala,,16108739,,,23080784,Neg
F100021655,209,64506,Peptide,Polypeptide,NAMED,PNALXAODQKTNLV-UHFFFAOYSA-N,O=C(NC(C(C)CC)C(NC(C)C(O)=O)=O)C(C)N,ala-ile-ala,,16568580,,,18218408,Neg
F100021656,209,64508,Peptide,Polypeptide,NAMED,IWADHXDXSQONEL-UHFFFAOYSA-N,O=C(NC(C(C)C)C(NC(C)C(O)=O)=O)C(C(C)C)N,val-val-ala,,16576091,,,18232571,Neg
F100021666,209,63615,Partially Characterized Molecules,Partially Characterized Molecules,NAMED,NIFITBVFNGQSNA-SOFGYWHQSA-N,CC(C)CCCC/C=C/C(O)=O,"branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*",,,,,,Neg
F100021710,209,63684,Lipid,"Fatty Acid, Monohydroxy",NAMED,DNGPXOWAQLBGPS-UHFFFAOYSA-N,OC(C(O)CCCCCCCCC(O)=O)=O,hydroxy-undecanedioate (OH-C11:0-DC)*,,,,,,Neg
F100021712,209,63688,Lipid,Secondary Bile Acid Metabolism,NAMED,GMRIQHBJNVMHJA-LLQZFEROSA-N,O[C@H]1C[C@]2([H])[C@]([C@@]3([H])C[C@H](OS(O)(=O)=O)[C@@]4(C)[C@](CC[C@@]4([C@H](C)CCC(O)=O)[H])([H])[C@]3([H])CC2)(C)CC1,deoxycholic acid 12-sulfate*,,,,,,Neg
F100021760,305,63920,Amino Acid,Lysine Metabolism,NAMED,FTTGAAZKBNZDCZ-LURJTMIESA-N,CC(N[C@@](CCCC(O)=O)(C(O)=O)[H])=O,N-acetyl-2-aminoadipate,,392027,,C12986,443992,Polar
F100021873,402,64528,Lipid,Sphingolipid Synthesis,NAMED,YRYJJIXWWQLGGV-ZWKOTPCHSA-N,CCCCCCCCCCCCCCC[C@H]([C@@H](N)C)O,1-deoxysphinganine (m18:0),196497-48-0,,,,9925886,Pos Late
F100021881,209,64564,Xenobiotics,Drug - Contraceptive,NAMED,WLGIWVFFGMPRLM-UHFFFAOYSA-N,CC12CCC3C(CCC4=C3C=CC(OS(=O)(O)=O)=C4)C1CCC2(O)C#C,ethynyl estradiol 3-sulfate,24560-70-1,,,,68575,Neg
F100021918,209,64328,Xenobiotics,Chemical,NAMED,ICKWICRCANNIBI-UHFFFAOYSA-N,CC(C)(c1cc(C(C)(C)C)c(O)cc1)C,"2,4-di-tert-butylphenol",96-76-4,,,,,Neg
F100021922,400,64281,Amino Acid,Polyamine Metabolism,NAMED,HQTYZWYSIZOPGA-UHFFFAOYSA-N,NCCCCNC(CCC)=O,butyrylputrescine/isobutyrylputrescine,,,,,,Pos Early
F100022003,209,64403,Partially Characterized Molecules,Partially Characterized Molecules,NAMED,,,"bilirubin degradation product, C16H18N2O5 (1)**",,,,,,Neg
F100022004,209,64404,Partially Characterized Molecules,Partially Characterized Molecules,NAMED,,,"bilirubin degradation product, C16H18N2O5 (2)**",,,,,,Neg
F100022005,209,64409,Partially Characterized Molecules,Partially Characterized Molecules,NAMED,,,"bilirubin degradation product, C17H18N2O4 (1)**",,,,,,Neg
F100022006,209,64407,Partially Characterized Molecules,Partially Characterized Molecules,NAMED,,,"bilirubin degradation product, C17H18N2O4 (2)**",,,,,,Neg
F100022007,209,64408,Partially Characterized Molecules,Partially Characterized Molecules,NAMED,,,"bilirubin degradation product, C17H18N2O4 (3)**",,,,,,Neg
F100022008,209,64405,Partially Characterized Molecules,Partially Characterized Molecules,NAMED,,,"bilirubin degradation product, C17H20N2O5 (1)**",,,,,,Neg
F100022009,209,64406,Partially Characterized Molecules,Partially Characterized Molecules,NAMED,,,"bilirubin degradation product, C17H20N2O5 (2)**",,,,,,Neg
F100022014,209,64414,Partially Characterized Molecules,Partially Characterized Molecules,NAMED,,,"bilirubin degradation product, C16H18N2O5 (3)**",,,,,,Neg
F100022041,400,64571,Peptide,Modified Peptides,NAMED,VOWFCBSRZKGKTF-UHFFFAOYSA-N,O=C(N1CCCC1C([O-])=O)C2CCC[N+]2(C)C,"N,N-dimethyl-pro-pro",,,,,,Pos Early
F100022120,400,64568,Amino Acid,Tryptophan Metabolism,NAMED,YLEQTOAIAOPFBY-UHFFFAOYSA-N,OC(C(N)(C)N(C1=C(C2)C=CC=C1)C2=O)=O,oxindolylalanine,,,,,20977764,Pos Early
F100022610,402,65035,Lipid,Ceramides,NAMED,,,"ceramide (d18:2/16:0, d18:1/16:1, d16:1/18:1)*",,,,,,Pos Late
F999911381,209,46347,,,UNNAMED,,,X-11381,,,,,,Neg
F999911612,209,47431,,,UNNAMED,,,X-11612,,,,,,Neg
F999911632,209,47493,,,UNNAMED,,,X-11632,,,,,,Neg
F999911787,400,33132,,,UNNAMED,,,X-11787,,,,,,Pos Early
F999911843,209,46466,,,UNNAMED,,,X-11843,,,,,,Neg
F999912007,209,46610,,,UNNAMED,,,X-12007,,,,,,Neg
F999912026,209,47905,,,UNNAMED,,,X-12026,,,,,,Neg
F999912027,209,47510,,,UNNAMED,,,X-12027,,,,,,Neg
F999912100,400,47687,,,UNNAMED,,,X-12100,,,,,,Pos Early
F999912101,400,47642,,,UNNAMED,,,X-12101,,,,,,Pos Early
F999912117,400,47695,,,UNNAMED,,,X-12117,,,,,,Pos Early
F999912199,400,47706,,,UNNAMED,,,X-12199,,,,,,Pos Early
F999912216,209,46613,,,UNNAMED,,,X-12216,,,,,,Neg
F999912262,209,47914,,,UNNAMED,,,X-12262,,,,,,Neg
F999912407,209,46615,,,UNNAMED,,,X-12407,,,,,,Neg
F999912411,209,46616,,,UNNAMED,,,X-12411,,,,,,Neg
F999912680,400,47437,,,UNNAMED,,,X-12680,,,,,,Pos Early
F999912707,209,47929,,,UNNAMED,,,X-12707,,,,,,Neg
F999912731,209,47938,,,UNNAMED,,,X-12731,,,,,,Neg
F999912828,209,47947,,,UNNAMED,,,X-12828,,,,,,Neg
F999913007,209,47203,,,UNNAMED,,,X-13007,,,,,,Neg
F999913507,400,47439,,,UNNAMED,,,X-13507,,,,,,Pos Early
F999913553,209,47959,,,UNNAMED,,,X-13553,,,,,,Neg
F999913695,209,47962,,,UNNAMED,,,X-13695,,,,,,Neg
F999913723,209,47965,,,UNNAMED,,,X-13723,,,,,,Neg
F999914254,209,47223,,,UNNAMED,,,X-14254,,,,,,Neg
F999914263,209,47224,,,UNNAMED,,,X-14263,,,,,,Neg
F999914351,209,47229,,,UNNAMED,,,X-14351,,,,,,Neg
F999914383,209,47230,,,UNNAMED,,,X-14383,,,,,,Neg
F999914392,209,47233,,,UNNAMED,,,X-14392,,,,,,Neg
F999914416,209,47237,,,UNNAMED,,,X-14416,,,,,,Neg
F999914454,209,47239,,,UNNAMED,,,X-14454,,,,,,Neg
F999915136,400,47619,,,UNNAMED,,,X-15136,,,,,,Pos Early
F999915503,209,46977,,,UNNAMED,,,X-15503,,,,,,Neg
F999915608,209,47261,,,UNNAMED,,,X-15608,,,,,,Neg
F999915853,209,47266,,,UNNAMED,,,X-15853,,,,,,Neg
F999915854,209,47267,,,UNNAMED,,,X-15854,,,,,,Neg
F999915956,209,47268,,,UNNAMED,,,X-15956,,,,,,Neg
F999916391,209,47277,,,UNNAMED,,,X-16391,,,,,,Neg
F999916580,400,47804,,,UNNAMED,,,X-16580,,,,,,Pos Early
F999917009,209,47545,,,UNNAMED,,,X-17009,,,,,,Neg
F999917010,209,47993,,,UNNAMED,,,X-17010,,,,,,Neg
F999917162,402,47806,,,UNNAMED,,,X-17162,,,,,,Pos Late
F999917335,402,47820,,,UNNAMED,,,X-17335,,,,,,Pos Late
F999917438,209,46705,,,UNNAMED,,,X-17438,,,,,,Neg
F999917653,209,46707,,,UNNAMED,,,X-17653,,,,,,Neg
F999917674,209,46969,,,UNNAMED,,,X-17674,,,,,,Neg
F999917852,209,47298,,,UNNAMED,,,X-17852,,,,,,Neg
F999917877,209,47307,,,UNNAMED,,,X-17877,,,,,,Neg
F999917910,209,47316,,,UNNAMED,,,X-17910,,,,,,Neg
F999917919,209,47317,,,UNNAMED,,,X-17919,,,,,,Neg
F999917960,209,47320,,,UNNAMED,,,X-17960,,,,,,Neg
F999917969,209,47323,,,UNNAMED,,,X-17969,,,,,,Neg
F999917978,209,47328,,,UNNAMED,,,X-17978,,,,,,Neg
F999917984,209,47327,,,UNNAMED,,,X-17984,,,,,,Neg
F999918059,209,48039,,,UNNAMED,,,X-18059,,,,,,Neg
F999918278,209,47341,,,UNNAMED,,,X-18278,,,,,,Neg
F999918410,209,47346,,,UNNAMED,,,X-18410,,,,,,Neg
F999919299,209,47673,,,UNNAMED,,,X-19299,,,,,,Neg
F999919452,209,47356,,,UNNAMED,,,X-19452,,,,,,Neg
F999919751,209,47358,,,UNNAMED,,,X-19751,,,,,,Neg
F999920100,209,47197,,,UNNAMED,,,X-20100,,,,,,Neg
F999920172,209,47196,,,UNNAMED,,,X-20172,,,,,,Neg
F999920747,209,47183,,,UNNAMED,,,X-20747,,,,,,Neg
F999921283,400,46285,,,UNNAMED,,,X-21283,,,,,,Pos Early
